"id_discente";"ano_ingresso";"periodo_ingresso";"nivel_ensino";"id_curso";"curso";"situacao";"data_alteracao_situacao";"ano_alteracao_situacao";"periodo_alteracao_situacao"
e5126d9a1aadac3893d7178a64d5cd4f;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 17:42:01.478000000;2012;2
e5126d9a1aadac3893d7178a64d5cd4f;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO - FORMANDO;2012/12/11 17:43:26.334000000;2012;2
64c5a8dc668d124ce864e5f1cd5edda3;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO - FORMANDO;2012/12/11 17:48:13.418000000;2012;2
513c3c750dc29c3fa6ba16f9f1cc37b4;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO - FORMANDO;2012/12/11 17:52:20.555000000;2012;2
7068224b4aa2e2000e90b78c37e5c130;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 17:53:48.147000000;2012;2
7068224b4aa2e2000e90b78c37e5c130;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO - FORMANDO;2012/12/11 17:54:50.689000000;2012;2
a39079be8635a5d951d53f3d44e1dbd5;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:03:01.904000000;2012;2
c2981e22997ce545a46bd8afbc4b6f0c;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:05:05.604000000;2012;2
dec276f1446ee84d787ee3d9c38aeee0;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:06:37.158000000;2012;2
57f8cfc0e9a52e88a4f949a5e71cfee0;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:07:56.499000000;2012;2
5eba0f306ba59af9dd11fdd8344ffd16;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:09:23.676000000;2012;2
85f0c1106cda791c91de869bf44f4db5;2006;2;GRADUAÇÃO;2000157;EDUCAÇÃO FÍSICA;ATIVO;2012/12/11 18:10:40.155000000;2012;2
